6,12
3,33
3,29
3,14
3,1
14,4
4,0
4,20
3,98
4,7
4,10
4,1
4,8
3,0
4,10
4,6
3,2
3,7
1,1
6,1
4,7
11,10
1,1
21,4
3,1
6,0
1,0
4,0
5,0
4,414
3,2
3,6
6,2
3,1
3,2
4,0
3,49
3,2
4,8
1,1
4,6
6,1
3,2
3,1
6,8
1,68
4,127
3,10
3,1
21,1
6,0
3,7
4,3
6,1
4,15
3,1
3,1
3,48
6,13
6,0
3,2
1,0
4,3
3,1
4,1
6,62
4,4
4,431
4,4
11,5
6,4
6,1
6,3
6,17
6,0
6,0
3,47
6,5
3,1
3,99
4,54
4,0
1,11
6,1
1,1
21,2
3,16
6,9
3,0
4,1
4,41
6,211
4,1
3,8
1,1
11,1
4,4
3,18
11,4
1,1
3,1
3,1
3,0
6,746
11,6
3,5
3,1
4,2
3,32
4,23
3,47
3,27
4,0
4,78
3,3
3,12
4,10
4,25
1,0
6,1
4,1
11,0
6,1
3,3
6,1
4,7
6,1
1,1
6,13
3,93
1,1
6,104
1,1
1,0
3,1
4,2
4,4
4,40
1,554
7,3
1,200
4,1
4,0
3,1
3,65
6,2
6,5
3,1
3,37
6,8
4,0
4,85
4,27
6,4
4,2
4,12
1,5
4,1
1,0
4,1
4,14
6,6
5,41
4,7
6,11
6,1
3,328
1,1
4,0
6,0
1,2
4,38
6,2
1,0
4,7
4,14
11,1
3,0
1,2
6,1
6,0
4,6
1,2
4,53
4,1
3,55
6,6
3,1
3,1
6,1
3,1
6,1
4,6
3,1
4,0
6,3
11,4
4,35
11,8
1,3
3,43
4,23
3,125
1,2
6,0
4,2
11,0
6,0
5,1
3,0
3,0
4,30
8,1
3,0
4,26
3,0
4,8
4,9
8,19
9,2
4,5
3,326
3,21
3,1
3,108
6,1
4,0
1,0
3,2
3,77
3,0
3,3
3,0
4,1
4,4
11,0
4,42
4,124
4,0
11,4
3,2
4,15
11,0
3,6
4,0
3,21
3,190
3,1
4,0
6,1
3,1
1,0
3,1
6,1
3,2
3,13
3,1
1,0
3,21
4,102
3,243
3,1
6,1005
3,1
11,0
4,1
11,4
1,1
4,1
4,0
4,8
6,231
6,1
3,2
5,4
3,21
4,50
11,17
4,26
6,18
4,1
6,1
3,38
6,1
3,35
3,283
4,1
